Survived,Pclass,Sex,Age,SibSp,Parch,Has_Cabin,FamilySize,IsAlone,Fare_log,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,AgeGroup_Teen,AgeGroup_YoungAdult,AgeGroup_Adult,AgeGroup_Senior
0,2,1,44.0,1,0,0,2,0,3.295836866004329,False,True,False,False,True,False,False,False,True,False
1,3,1,18.0,0,1,0,2,0,2.336986519711378,False,True,False,False,True,False,True,False,False,False
1,1,1,45.0,1,1,0,3,0,5.11118445372147,False,True,False,False,True,False,False,False,True,False
1,1,0,51.0,0,0,1,1,1,3.3160025355989236,False,True,False,True,False,False,False,False,True,False
1,3,1,24.0,0,3,0,4,0,3.0085645861193133,False,False,False,False,True,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.1076888046179385,False,False,False,True,False,False,False,True,False,False
0,3,0,41.0,2,0,0,3,0,2.7152442616824506,False,True,False,True,False,False,False,False,True,False
0,2,0,21.0,1,0,0,2,0,2.5257286443082556,False,True,False,True,False,False,False,True,False,False
1,1,1,48.0,0,0,1,1,1,3.2932111997353943,False,True,False,False,True,False,False,False,True,False
0,3,1,24.0,8,2,0,11,0,4.256321678298823,False,True,True,False,False,False,False,True,False,False
0,2,0,24.0,0,0,0,1,1,2.6390573296152584,False,True,False,True,False,False,False,True,False,False
1,2,1,42.0,0,0,0,1,1,2.6390573296152584,False,True,False,False,True,False,False,False,True,False
1,2,1,27.0,1,0,0,2,0,2.698558631668595,False,False,True,False,False,False,False,True,False,False
0,1,0,31.0,0,0,1,1,1,3.941500250945973,False,True,False,True,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.3513752571634776,False,True,False,True,False,False,False,True,False,False
1,3,0,4.0,1,1,0,3,0,2.495953738718064,False,True,False,False,False,False,False,False,False,False
0,3,0,26.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
1,1,1,47.0,1,1,1,3,0,3.9806942251907276,False,True,False,False,True,False,False,False,True,False
0,1,0,33.0,0,0,1,1,1,1.791759469228055,False,True,False,True,False,False,False,True,False,False
0,3,0,47.0,0,0,0,1,1,2.302585092994046,False,True,False,True,False,False,False,False,True,False
1,2,1,28.0,1,0,0,2,0,3.2188758248682006,False,False,False,False,True,False,False,True,False,False
1,3,1,15.0,0,0,0,1,1,2.1071782966514356,False,False,True,False,False,False,True,False,False,False
0,3,0,20.0,0,0,0,1,1,2.3837779082709782,False,True,False,True,False,False,False,True,False,False
0,3,0,19.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
0,3,0,24.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
1,1,1,56.0,0,1,1,2,0,4.432699549165613,False,False,False,False,True,False,False,False,True,False
1,2,1,25.0,0,1,0,2,0,3.295836866004329,False,True,False,False,True,False,False,True,False,False
0,3,0,33.0,0,0,0,1,1,2.1855792552411137,False,True,False,True,False,False,False,True,False,False
0,3,1,22.0,0,0,0,1,1,2.4437981558973862,False,True,True,False,False,False,False,True,False,False
0,2,0,28.0,0,0,0,1,1,2.4423470353692043,False,True,False,True,False,False,False,True,False,False
0,3,0,25.0,0,0,0,1,1,2.085672091430472,False,True,False,True,False,False,False,True,False,False
0,3,1,39.0,0,5,0,6,0,3.405355391810819,True,False,False,False,True,False,False,False,True,False
0,2,0,27.0,0,0,0,1,1,2.6390573296152584,False,True,False,False,False,True,False,True,False,False
1,1,1,19.0,0,0,1,1,1,3.4339872044851463,False,True,True,False,False,False,False,True,False,False
0,3,1,24.0,1,2,0,4,0,3.196630215920881,False,True,True,False,False,False,False,True,False,False
1,1,0,26.0,0,0,1,1,1,3.4339872044851463,False,False,False,True,False,False,False,True,False,False
0,3,0,32.0,0,0,0,1,1,2.169053700369523,True,False,False,True,False,False,False,True,False,False
